Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
491144,37495,FAIRY CAKE BIRTHDAY CANDLE SET,12,2009-12-09 17:10:00,3.75,15077.0,United Kingdom
491144,21486,PINK HEART DOTS HOT WATER BOTTLE,12,2009-12-09 17:10:00,3.75,15077.0,United Kingdom
491144,20679,EDWARDIAN PARASOL RED,12,2009-12-09 17:10:00,5.95,15077.0,United Kingdom
491144,85014C,BLUE/BROWN DOTS RUFFLED UMBRELLA,12,2009-12-09 17:10:00,5.95,15077.0,United Kingdom
491144,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,12,2009-12-09 17:10:00,5.95,15077.0,United Kingdom
491144,85014A,BLACK/BLUE DOTS RUFFLED UMBRELLA,12,2009-12-09 17:10:00,5.95,15077.0,United Kingdom
491144,15056N,EDWARDIAN PARASOL NATURAL,12,2009-12-09 17:10:00,5.95,15077.0,United Kingdom
491145,22348,TEA BAG PLATE RED SPOTTY ,12,2009-12-09 17:13:00,0.85,13728.0,United Kingdom
491145,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-09 17:13:00,2.55,13728.0,United Kingdom
491145,21869,POTTING SHED COFFEE MUG,12,2009-12-09 17:13:00,1.25,13728.0,United Kingdom
491145,48187,DOOR MAT NEW ENGLAND,4,2009-12-09 17:13:00,6.75,13728.0,United Kingdom
491145,48194,DOORMAT HEARTS,2,2009-12-09 17:13:00,6.75,13728.0,United Kingdom
491145,48197,DOOR MAT BIRD ON THE WIRE,4,2009-12-09 17:13:00,6.75,13728.0,United Kingdom
491145,48111,DOOR MAT 3 SMILEY CATS,4,2009-12-09 17:13:00,6.75,13728.0,United Kingdom
491146,22187,GREEN CHRISTMAS TREE CARD HOLDER,8,2009-12-09 17:26:00,4.25,15209.0,United Kingdom
491146,21744,SNOWFLAKE PORTABLE TABLE LIGHT ,6,2009-12-09 17:26:00,2.95,15209.0,United Kingdom
491146,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,6,2009-12-09 17:26:00,2.95,15209.0,United Kingdom
491146,21115,ROSE CARAVAN DOORSTOP,2,2009-12-09 17:26:00,6.75,15209.0,United Kingdom
491146,21055,TOOL BOX SOFT TOY ,1,2009-12-09 17:26:00,8.95,15209.0,United Kingdom
491146,21054,NURSE'S BAG SOFT TOY,1,2009-12-09 17:26:00,8.95,15209.0,United Kingdom
491146,84519A,TOMATO CHARLIE+LOLA COASTER SET,6,2009-12-09 17:26:00,2.95,15209.0,United Kingdom
491146,21912,VINTAGE SNAKES & LADDERS,4,2009-12-09 17:26:00,3.75,15209.0,United Kingdom
491146,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,2009-12-09 17:26:00,1.25,15209.0,United Kingdom
491146,20992,JAZZ HEARTS PURSE NOTEBOOK,12,2009-12-09 17:26:00,0.85,15209.0,United Kingdom
491146,22037,ROBOT BIRTHDAY CARD,12,2009-12-09 17:26:00,0.42,15209.0,United Kingdom
491146,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2009-12-09 17:26:00,0.42,15209.0,United Kingdom
491146,22130,PARTY CONE CHRISTMAS DECORATION ,12,2009-12-09 17:26:00,0.85,15209.0,United Kingdom
491147,48184,DOOR MAT ENGLISH ROSE ,1,2009-12-09 17:27:00,6.75,14710.0,United Kingdom
491147,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,2009-12-09 17:27:00,3.75,14710.0,United Kingdom
491147,21657,MILK BOTTLE WITH GLASS STOPPER ,1,2009-12-09 17:27:00,6.95,14710.0,United Kingdom
491147,22178,VICTORIAN GLASS HANGING T-LIGHT,3,2009-12-09 17:27:00,1.25,14710.0,United Kingdom
491147,85226A,WHITE/BLUE PULL BACK RACING CAR,1,2009-12-09 17:27:00,0.55,14710.0,United Kingdom
491147,85226A,WHITE/BLUE PULL BACK RACING CAR,2,2009-12-09 17:27:00,0.55,14710.0,United Kingdom
491147,21593,SWALLOW CIGAR BOX MATCHES ,2,2009-12-09 17:27:00,1.25,14710.0,United Kingdom
491147,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2009-12-09 17:27:00,0.65,14710.0,United Kingdom
491148,85117,NIGHTINGALE COATHOOK WHITE,12,2009-12-10 07:43:00,1.45,15061.0,United Kingdom
491148,85099B,JUMBO BAG RED WHITE SPOTTY ,50,2009-12-10 07:43:00,1.65,15061.0,United Kingdom
491148,85060,WOOD FAN WITH FLOWER DESIGN,36,2009-12-10 07:43:00,1.06,15061.0,United Kingdom
491148,85041,SET/4 PINK ORCHID CANDLES IN BOWL,96,2009-12-10 07:43:00,1.45,15061.0,United Kingdom
491148,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,48,2009-12-10 07:43:00,1.45,15061.0,United Kingdom
491148,84997B,RED 3 PIECE MINI DOTS CUTLERY SET,72,2009-12-10 07:43:00,3.39,15061.0,United Kingdom
491148,84946,ANTIQUE SILVER TEA GLASS ETCHED,288,2009-12-10 07:43:00,1.06,15061.0,United Kingdom
491148,84879,ASSORTED COLOUR BIRD ORNAMENT,320,2009-12-10 07:43:00,1.69,15061.0,United Kingdom
491148,84692,BOX OF 24 COCKTAIL PARASOLS,100,2009-12-10 07:43:00,0.42,15061.0,United Kingdom
491148,48187,DOOR MAT NEW ENGLAND,70,2009-12-10 07:43:00,5.95,15061.0,United Kingdom
491148,48116,DOOR MAT MULTICOLOUR STRIPE,70,2009-12-10 07:43:00,5.95,15061.0,United Kingdom
491148,37461,FUNKY MONKEY MUG,96,2009-12-10 07:43:00,0.85,15061.0,United Kingdom
491148,37410,BLACK AND WHITE PAISLEY FLOWER MUG,72,2009-12-10 07:43:00,1.06,15061.0,United Kingdom
491148,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2009-12-10 07:43:00,1.06,15061.0,United Kingdom
491148,21843,RETRO SPOT CAKE STAND,48,2009-12-10 07:43:00,9.95,15061.0,United Kingdom
491148,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,24,2009-12-10 07:43:00,2.1,15061.0,United Kingdom
491148,21500,PINK SPOTS  WRAP ,200,2009-12-10 07:43:00,0.34,15061.0,United Kingdom
491148,21499,BLUE SPOTS  WRAP,200,2009-12-10 07:43:00,0.34,15061.0,United Kingdom
491148,21498,RED SPOTS  WRAP ,200,2009-12-10 07:43:00,0.34,15061.0,United Kingdom
491148,21330,WOODLAND ANIMAL  WRITING SET ,30,2009-12-10 07:43:00,1.45,15061.0,United Kingdom
491148,20814,SILVER FINCH DECORATION,30,2009-12-10 07:43:00,1.06,15061.0,United Kingdom
491148,20719,WOODLAND CHARLOTTE BAG,60,2009-12-10 07:43:00,0.72,15061.0,United Kingdom
491148,20685,RED SPOTTY COIR DOORMAT,50,2009-12-10 07:43:00,5.95,15061.0,United Kingdom
491148,17013B,ORIGAMI JASMINE INCENSE IN TUBE,130,2009-12-10 07:43:00,1.27,15061.0,United Kingdom
491148,16237,SLEEPING CAT ERASERS,90,2009-12-10 07:43:00,0.21,15061.0,United Kingdom
491148,16156S,WRAP PINK FAIRY CAKES ,200,2009-12-10 07:43:00,0.34,15061.0,United Kingdom
491149,21322,GLASS SPHERE CANDLE STAND LARGE ,24,2009-12-10 08:29:00,1.25,15841.0,United Kingdom
491149,21904,HOUSE WRECKING METAL SIGN ,24,2009-12-10 08:29:00,0.85,15841.0,United Kingdom
491149,17181,CIRCLE OF FRIENDS CANDLE HOLDER,36,2009-12-10 08:29:00,0.85,15841.0,United Kingdom
491149,21007,ETCHED GLASS DROPLET DECORATION,96,2009-12-10 08:29:00,0.38,15841.0,United Kingdom
491149,35815B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",48,2009-12-10 08:29:00,0.38,15841.0,United Kingdom
491149,35821B,"JEWELLED DECORATION,BLUE",36,2009-12-10 08:29:00,0.38,15841.0,United Kingdom
491149,35824B,"HANGING FLOWERS+MIRROR,BLUE",36,2009-12-10 08:29:00,0.38,15841.0,United Kingdom
491149,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2009-12-10 08:29:00,2.75,15841.0,United Kingdom
491149,21165,BEWARE OF THE CAT METAL SIGN ,36,2009-12-10 08:29:00,1.69,15841.0,United Kingdom
491150,22189,CREAM HEART CARD HOLDER,36,2009-12-10 08:30:00,3.39,16525.0,United Kingdom
491150,21155,RED SPOTTY PEG BAG,12,2009-12-10 08:30:00,2.1,16525.0,United Kingdom
491150,84691,PACK 20 DOLLY PEGS,12,2009-12-10 08:30:00,0.85,16525.0,United Kingdom
491150,85150,LADIES & GENTLEMEN METAL SIGN,48,2009-12-10 08:30:00,2.1,16525.0,United Kingdom
491150,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2009-12-10 08:30:00,2.1,16525.0,United Kingdom
491150,21774,DECORATIVE CATS BATHROOM BOTTLE,96,2009-12-10 08:30:00,1.06,16525.0,United Kingdom
491151,21780,MA CAMPAGNE 4 DRAWER WALL SHELF,16,2009-12-10 09:25:00,5.95,14134.0,United Kingdom
491151,21779,MA CAMPAGNE MINI WOODEN CHEST,32,2009-12-10 09:25:00,2.95,14134.0,United Kingdom
491151,21275,ZINC TOP  2 DOOR WOODEN SHELF ,16,2009-12-10 09:25:00,3.95,14134.0,United Kingdom
491151,21276,TWO EMBOSSED HEART MINI DRAWERS,24,2009-12-10 09:25:00,1.95,14134.0,United Kingdom
491151,21733,RED HANGING HEART T-LIGHT HOLDER,32,2009-12-10 09:25:00,2.55,14134.0,United Kingdom
491151,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-10 09:25:00,2.55,14134.0,United Kingdom
491151,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2009-12-10 09:25:00,1.06,14134.0,United Kingdom
491151,22189,CREAM HEART CARD HOLDER,36,2009-12-10 09:25:00,3.39,14134.0,United Kingdom
491152,22145,CHRISTMAS CRAFT HEART STOCKING ,12,2009-12-10 09:42:00,2.1,15465.0,United Kingdom
491152,21527,RETRO SPOT TRADITIONAL TEAPOT ,24,2009-12-10 09:42:00,6.95,15465.0,United Kingdom
491152,79067,CORONA MEXICAN TRAY,24,2009-12-10 09:42:00,3.75,15465.0,United Kingdom
491152,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2009-12-10 09:42:00,2.55,15465.0,United Kingdom
491152,22084,PAPER CHAIN KIT EMPIRE,12,2009-12-10 09:42:00,2.95,15465.0,United Kingdom
491152,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2009-12-10 09:42:00,1.45,15465.0,United Kingdom
491154,21732,RED HANGING METAL STAR TLIGHT HLDR,16,2009-12-10 09:44:00,3.39,17603.0,United Kingdom
491154,22215,CAKE STAND WHITE TWO TIER LACE,2,2009-12-10 09:44:00,8.5,17603.0,United Kingdom
491154,22294,HEART FILIGREE DOVE  SMALL,24,2009-12-10 09:44:00,1.25,17603.0,United Kingdom
491154,22295,HEART FILIGREE DOVE LARGE,12,2009-12-10 09:44:00,1.65,17603.0,United Kingdom
491154,22296,HEART IVORY TRELLIS LARGE,12,2009-12-10 09:44:00,1.65,17603.0,United Kingdom
491154,21299,EDWARDIAN TOILET ROLL UNIT ,1,2009-12-10 09:44:00,12.75,17603.0,United Kingdom
491154,84849A,HELLO SAILOR BLUE SOAP HOLDER,12,2009-12-10 09:44:00,1.69,17603.0,United Kingdom
491154,84849B,FAIRY SOAP SOAP HOLDER,12,2009-12-10 09:44:00,1.69,17603.0,United Kingdom
491154,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2009-12-10 09:44:00,2.1,17603.0,United Kingdom
491154,21444,BLUE CHALET BIRDFEEDER,4,2009-12-10 09:44:00,3.75,17603.0,United Kingdom
491154,21545,CERAMIC BIRDHOUSE BUTTERFLY SMALL,6,2009-12-10 09:44:00,2.95,17603.0,United Kingdom
491154,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,6,2009-12-10 09:44:00,2.95,17603.0,United Kingdom
491154,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,6,2009-12-10 09:44:00,2.95,17603.0,United Kingdom
491154,84685,BEACH HUT KEY CABINET,4,2009-12-10 09:44:00,3.75,17603.0,United Kingdom
491153,21174,POTTERING IN THE SHED METAL SIGN,12,2009-12-10 09:44:00,1.95,16143.0,United Kingdom
491153,82600,NO SINGING METAL SIGN,12,2009-12-10 09:44:00,2.1,16143.0,United Kingdom
491153,21175,GIN + TONIC DIET METAL SIGN,6,2009-12-10 09:44:00,2.1,16143.0,United Kingdom
491153,21908,CHOCOLATE THIS WAY METAL SIGN,6,2009-12-10 09:44:00,2.1,16143.0,United Kingdom
491153,21154,RED SPOTTY OVEN GLOVE ,20,2009-12-10 09:44:00,1.25,16143.0,United Kingdom
491153,22296,HEART IVORY TRELLIS LARGE,12,2009-12-10 09:44:00,1.65,16143.0,United Kingdom
491153,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,3,2009-12-10 09:44:00,5.95,16143.0,United Kingdom
491153,85014D,PINK/BROWN DOTS RUFFLED UMBRELLA,3,2009-12-10 09:44:00,5.95,16143.0,United Kingdom
491153,21533,RETRO SPOT LARGE MILK JUG,3,2009-12-10 09:44:00,4.95,16143.0,United Kingdom
491153,84884A,ANT WHITE WIRE HEART SPIRAL,5,2009-12-10 09:44:00,3.95,16143.0,United Kingdom
491153,47480,HANGING PHOTO CLIP ROPE LADDER,12,2009-12-10 09:44:00,1.65,16143.0,United Kingdom
491153,21039,RED SPOTTY SHOPPING BAG,6,2009-12-10 09:44:00,2.55,16143.0,United Kingdom
491153,21384,IVORY HANGING DECORATION  BUTTERFLY,24,2009-12-10 09:44:00,0.85,16143.0,United Kingdom
491153,20707,CRAZY DAISY HEART DECORATION,12,2009-12-10 09:44:00,1.25,16143.0,United Kingdom
491153,47566B,TEA TIME PARTY BUNTING,5,2009-12-10 09:44:00,4.65,16143.0,United Kingdom
491153,47556B,TEA TIME TEA TOWELS ,6,2009-12-10 09:44:00,2.95,16143.0,United Kingdom
C491156,37449,CERAMIC CAKE STAND + HANGING CAKES,-2,2009-12-10 09:54:00,8.5,15523.0,United Kingdom
C491156,22061,LARGE CAKE STAND  HANGING STRAWBERY,-3,2009-12-10 09:54:00,8.5,15523.0,United Kingdom
C491156,21843,RETRO SPOT CAKE STAND,-2,2009-12-10 09:54:00,9.95,15523.0,United Kingdom
C491157,M,Manual,-1,2009-12-10 10:00:00,40.0,14942.0,United Kingdom
491158,21485,RED SPOT HEART HOT WATER BOTTLE,1,2009-12-10 10:17:00,4.95,15523.0,United Kingdom
491158,22109,FULL ENGLISH BREAKFAST PLATE,1,2009-12-10 10:17:00,3.75,15523.0,United Kingdom
491158,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2009-12-10 10:17:00,2.95,15523.0,United Kingdom
491158,21212,PACK OF 72 RETRO SPOT CAKE CASES,48,2009-12-10 10:17:00,0.55,15523.0,United Kingdom
491158,20753,RETRO PINK SPOT WASHING UP GLOVES,1,2009-12-10 10:17:00,2.1,15523.0,United Kingdom
491158,70006,LOVE HEART POCKET WARMER,2,2009-12-10 10:17:00,1.65,15523.0,United Kingdom
491158,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,20,2009-12-10 10:17:00,0.85,15523.0,United Kingdom
491158,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2009-12-10 10:17:00,2.95,15523.0,United Kingdom
491158,84987,SET OF 36 TEATIME PAPER DOILIES,24,2009-12-10 10:17:00,1.45,15523.0,United Kingdom
491158,47591D,PINK FAIRY CAKE CHILD'S APRON,20,2009-12-10 10:17:00,1.95,15523.0,United Kingdom
491158,21217,RED SPOTTY ROUND CAKE TINS,4,2009-12-10 10:17:00,9.95,15523.0,United Kingdom
491158,84991,60 TEATIME FAIRY CAKE CASES,144,2009-12-10 10:17:00,0.42,15523.0,United Kingdom
491158,22236,CAKE STAND 3 TIER MAGIC GARDEN,3,2009-12-10 10:17:00,12.75,15523.0,United Kingdom
491159,21411,GINGHAM HEART  DOORSTOP RED,16,2009-12-10 10:27:00,3.75,15311.0,United Kingdom
491159,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2009-12-10 10:27:00,2.75,15311.0,United Kingdom
491159,47591D,PINK FAIRY CAKE CHILD'S APRON,50,2009-12-10 10:27:00,1.65,15311.0,United Kingdom
491159,47591C,BLUE FAIRY CAKE CHILD'S APRON,50,2009-12-10 10:27:00,1.65,15311.0,United Kingdom
491160,84578,ELEPHANT TOY WITH BLUE T-SHIRT,4,2009-12-10 10:29:00,3.75,14911.0,EIRE
491160,84580,MOUSE TOY WITH PINK T-SHIRT,4,2009-12-10 10:29:00,3.75,14911.0,EIRE
491160,21888,BINGO SET,4,2009-12-10 10:29:00,3.75,14911.0,EIRE
491160,20977,36 PENCILS TUBE WOODLAND,16,2009-12-10 10:29:00,1.25,14911.0,EIRE
491160,21519,GIN & TONIC DIET GREETING CARD ,12,2009-12-10 10:29:00,0.42,14911.0,EIRE
491160,20828,GLITTER BUTTERFLY CLIPS,12,2009-12-10 10:29:00,2.55,14911.0,EIRE
491160,21912,VINTAGE SNAKES & LADDERS,4,2009-12-10 10:29:00,3.75,14911.0,EIRE
491160,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2009-12-10 10:29:00,0.85,14911.0,EIRE
491160,85232B,SET/3 RUSSIAN DOLL STACKING TINS,3,2009-12-10 10:29:00,4.95,14911.0,EIRE
491160,84993B,75 BLACK PETIT FOUR CASES,24,2009-12-10 10:29:00,0.42,14911.0,EIRE
491160,48173C,DOOR MAT BLACK FLOCK ,2,2009-12-10 10:29:00,6.75,14911.0,EIRE
491160,21554,CERAMIC BIRDHOUSE RED ROOF LARGE,4,2009-12-10 10:29:00,5.95,14911.0,EIRE
491160,21737,SET 3 WICKER LOG BASKETS,2,2009-12-10 10:29:00,19.95,14911.0,EIRE
491160,C2,CARRIAGE,1,2009-12-10 10:29:00,50.0,14911.0,EIRE
491160,21498,RED SPOTS  WRAP ,25,2009-12-10 10:29:00,0.42,14911.0,EIRE
491160,79321,CHILLI LIGHTS,4,2009-12-10 10:29:00,4.95,14911.0,EIRE
491160,21054,NURSE'S BAG SOFT TOY,3,2009-12-10 10:29:00,8.95,14911.0,EIRE
491160,21056,DOCTOR'S BAG SOFT TOY,3,2009-12-10 10:29:00,8.95,14911.0,EIRE
491160,47591D,PINK FAIRY CAKE CHILD'S APRON,8,2009-12-10 10:29:00,1.95,14911.0,EIRE
491161,21770,OPEN CLOSED METAL SIGN,2,2009-12-10 10:32:00,4.95,14942.0,United Kingdom
491161,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-10 10:32:00,2.55,14942.0,United Kingdom
491161,15056N,EDWARDIAN PARASOL NATURAL,3,2009-12-10 10:32:00,5.95,14942.0,United Kingdom
C491162,85098B,BLUE FLYING SINGING CANARY,-1,2009-12-10 10:33:00,3.75,17861.0,United Kingdom
C491162,85097B,BLUE ROCKING SINGING CANARY,-1,2009-12-10 10:33:00,3.75,17861.0,United Kingdom
491163,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2009-12-10 10:42:00,1.25,13693.0,United Kingdom
491163,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2009-12-10 10:42:00,1.65,13693.0,United Kingdom
491163,84682,CLASSICAL ROSE DISH,6,2009-12-10 10:42:00,2.95,13693.0,United Kingdom
491163,37500,TEA TIME TEAPOT IN GIFT BOX,4,2009-12-10 10:42:00,9.95,13693.0,United Kingdom
491163,37501,TEA TIME TEA SET IN GIFT BOX,6,2009-12-10 10:42:00,6.95,13693.0,United Kingdom
491163,21214,SET OF 72 IVORY PAPER DOILIES,12,2009-12-10 10:42:00,1.45,13693.0,United Kingdom
491163,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2009-12-10 10:42:00,1.45,13693.0,United Kingdom
491163,84987,SET OF 36 TEATIME PAPER DOILIES,12,2009-12-10 10:42:00,1.45,13693.0,United Kingdom
491164,21366,MIRRORED WALL ART PHOTO FRAMES,1,2009-12-10 10:47:00,4.25,15581.0,United Kingdom
491164,21181,PLEASE ONE PERSON  METAL SIGN,1,2009-12-10 10:47:00,2.1,15581.0,United Kingdom
491164,21875,KINGS CHOICE MUG,1,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,72267,PREMIUM CHURCH CANDLE,1,2009-12-10 10:47:00,2.1,15581.0,United Kingdom
491164,22122,SET OF 2 FANCY FONT TEA TOWELS,1,2009-12-10 10:47:00,2.95,15581.0,United Kingdom
491164,21669,BLUE STRIPE CERAMIC DRAWER KNOB,2,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,21790,VINTAGE SNAP CARDS,1,2009-12-10 10:47:00,0.85,15581.0,United Kingdom
491164,85049E,SCANDINAVIAN REDS RIBBONS,2,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,79323LP,LIGHT PINK CHERRY LIGHTS,1,2009-12-10 10:47:00,6.75,15581.0,United Kingdom
491164,21582,KINGS CHOICE SMALL TUBE MATCHES,2,2009-12-10 10:47:00,1.65,15581.0,United Kingdom
491164,22091,EMPIRE TISSUE BOX,1,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491164,22093,MOTORING TISSUE BOX,1,2009-12-10 10:47:00,1.25,15581.0,United Kingdom
491165,85099B,JUMBO BAG RED WHITE SPOTTY ,10,2009-12-10 10:57:00,1.95,14293.0,United Kingdom
491165,84991,60 TEATIME FAIRY CAKE CASES,24,2009-12-10 10:57:00,0.55,14293.0,United Kingdom
491165,84989B,75 BLACK FAIRY CAKE CASES,24,2009-12-10 10:57:00,0.55,14293.0,United Kingdom
491165,84992,72 SWEETHEART FAIRY CAKE CASES,24,2009-12-10 10:57:00,0.55,14293.0,United Kingdom
491165,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2009-12-10 10:57:00,0.55,14293.0,United Kingdom
491165,21667,GLASS CAKE COVER AND PLATE,3,2009-12-10 10:57:00,16.95,14293.0,United Kingdom
491165,84782A,PINK 3 TIER GLASS PLATE STAND,8,2009-12-10 10:57:00,10.95,14293.0,United Kingdom
491165,84782C,GREEN 3 TIER GLASS PLATE STAND,8,2009-12-10 10:57:00,10.95,14293.0,United Kingdom
491165,21484,CHICK GREY HOT WATER BOTTLE,8,2009-12-10 10:57:00,3.45,14293.0,United Kingdom
491165,21485,RED SPOT HEART HOT WATER BOTTLE,9,2009-12-10 10:57:00,4.95,14293.0,United Kingdom
491165,22111,SCOTTIE DOG HOT WATER BOTTLE,12,2009-12-10 10:57:00,4.95,14293.0,United Kingdom
491165,72756,FAIRY CAKE CANDLES,108,2009-12-10 10:57:00,1.25,14293.0,United Kingdom
491165,79000,MOROCCAN TEA GLASS,144,2009-12-10 10:57:00,0.65,14293.0,United Kingdom
491165,79321,CHILLI LIGHTS,16,2009-12-10 10:57:00,4.95,14293.0,United Kingdom
C491166,21826,EIGHT PIECE DINOSAUR SET,-4,2009-12-10 11:00:00,1.25,12437.0,France
C491166,22138,BAKING SET 9 PIECE RETROSPOT ,-2,2009-12-10 11:00:00,4.95,12437.0,France
C491166,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,-3,2009-12-10 11:00:00,4.95,12437.0,France
C491166,22325,MOBILE VINTAGE HEARTS ,-6,2009-12-10 11:00:00,4.95,12437.0,France
C491168,79323P,PINK CHERRY LIGHTS,-1,2009-12-10 11:23:00,6.75,12978.0,United Kingdom
491169,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2009-12-10 11:25:00,0.85,12417.0,Belgium
491170,21232,STRAWBERRY CERAMIC TRINKET BOX,4,2009-12-10 11:27:00,1.25,17861.0,United Kingdom
491170,21731,RED TOADSTOOL LED NIGHT LIGHT,8,2009-12-10 11:27:00,1.65,17861.0,United Kingdom
491170,21212,PACK OF 72 RETRO SPOT CAKE CASES,7,2009-12-10 11:27:00,0.55,17861.0,United Kingdom
491170,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2009-12-10 11:27:00,0.21,17861.0,United Kingdom
491170,21889,WOODEN BOX OF DOMINOES,6,2009-12-10 11:27:00,1.25,17861.0,United Kingdom
491170,72756,FAIRY CAKE CANDLES,1,2009-12-10 11:27:00,1.49,17861.0,United Kingdom
491170,22196,SMALL HEART MEASURING SPOONS,1,2009-12-10 11:27:00,0.85,17861.0,United Kingdom
491170,22180,RETRO SPOT LAMP,1,2009-12-10 11:27:00,9.95,17861.0,United Kingdom
491170,22195,LARGE HEART MEASURING SPOONS,1,2009-12-10 11:27:00,1.65,17861.0,United Kingdom
491170,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-10 11:27:00,4.95,17861.0,United Kingdom
491170,21482,MUSHROOM BLUE HOT WATER BOTTLE,2,2009-12-10 11:27:00,2.95,17861.0,United Kingdom
491170,22065,CHRISTMAS PUDDING TRINKET POT ,2,2009-12-10 11:27:00,1.45,17861.0,United Kingdom
491170,20828,GLITTER BUTTERFLY CLIPS,3,2009-12-10 11:27:00,2.55,17861.0,United Kingdom
491170,20829,GLITTER HANGING BUTTERFLY STRING,3,2009-12-10 11:27:00,2.1,17861.0,United Kingdom
491170,84007,MAGIC GARDEN MOUNT FUJI,8,2009-12-10 11:27:00,2.55,17861.0,United Kingdom
491170,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,10,2009-12-10 11:27:00,4.95,17861.0,United Kingdom
491170,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,22025,RING OF ROSES BIRTHDAY CARD,12,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,22027,TEA PARTY BIRTHDAY CARD,12,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,22029,SPACE BOY BIRTHDAY CARD,24,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,24,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21504,SKULLS GREETING CARD,12,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21544,SKULLS  WATER TRANSFER TATTOOS ,16,2009-12-10 11:27:00,0.85,17861.0,United Kingdom
491170,79160,HEART SHAPE WIRELESS DOORBELL,6,2009-12-10 11:27:00,2.1,17861.0,United Kingdom
491170,47592B,SCOTTIES DESIGN CHILD'S OVERALL,2,2009-12-10 11:27:00,2.1,17861.0,United Kingdom
491170,47592A,CAROUSEL DES CHILD'S OVERALL,2,2009-12-10 11:27:00,2.1,17861.0,United Kingdom
491170,21156,RED SPOTTY CHILDS APRON,5,2009-12-10 11:27:00,1.95,17861.0,United Kingdom
491170,21491,SET OF THREE VINTAGE GIFT WRAPS,5,2009-12-10 11:27:00,1.95,17861.0,United Kingdom
491170,22046,TEA PARTY  WRAPPING PAPER ,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21498,RED SPOTS  WRAP ,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21495,SKULLS WRAP,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,22045,SPACE BOY GIFT WRAP,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,21500,PINK SPOTS  WRAP ,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,16169C,WRAP BLUE REINDEER,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
491170,16169F,WRAP BLIZZARD,25,2009-12-10 11:27:00,0.42,17861.0,United Kingdom
