Customer ID,InvoiceDate,Invoice,Quantity,Price
10078,2024-01-26 00:00:00,INV-10078-2,3,11.0
10078,2024-02-06 00:00:00,INV-10078-3,1,11.5
10078,2024-02-17 00:00:00,INV-10078-4,2,12.0
10078,2024-02-28 00:00:00,INV-10078-5,3,12.5
10079,2024-01-05 00:00:00,INV-10079-0,1,10.0
10079,2024-01-16 00:00:00,INV-10079-1,2,10.5
10079,2024-01-27 00:00:00,INV-10079-2,3,11.0
10079,2024-02-07 00:00:00,INV-10079-3,1,11.5
10079,2024-02-18 00:00:00,INV-10079-4,2,12.0
10079,2024-02-29 00:00:00,INV-10079-5,3,12.5
10080,2024-01-01 00:00:00,INV-10080-0,1,10.0
10080,2024-01-12 00:00:00,INV-10080-1,2,10.5
10080,2024-01-23 00:00:00,INV-10080-2,3,11.0
10080,2024-02-03 00:00:00,INV-10080-3,1,11.5
10080,2024-02-14 00:00:00,INV-10080-4,2,12.0
10080,2024-02-25 00:00:00,INV-10080-5,3,12.5
10081,2024-01-02 00:00:00,INV-10081-0,1,10.0
10081,2024-01-13 00:00:00,INV-10081-1,2,10.5
10081,2024-01-24 00:00:00,INV-10081-2,3,11.0
10081,2024-02-04 00:00:00,INV-10081-3,1,11.5
10081,2024-02-15 00:00:00,INV-10081-4,2,12.0
10081,2024-02-26 00:00:00,INV-10081-5,3,12.5
10082,2024-01-03 00:00:00,INV-10082-0,1,10.0
10082,2024-01-14 00:00:00,INV-10082-1,2,10.5
10082,2024-01-25 00:00:00,INV-10082-2,3,11.0
10082,2024-02-05 00:00:00,INV-10082-3,1,11.5
10082,2024-02-16 00:00:00,INV-10082-4,2,12.0
10082,2024-02-27 00:00:00,INV-10082-5,3,12.5
10083,2024-01-04 00:00:00,INV-10083-0,1,10.0
10083,2024-01-15 00:00:00,INV-10083-1,2,10.5
10083,2024-01-26 00:00:00,INV-10083-2,3,11.0
10083,2024-02-06 00:00:00,INV-10083-3,1,11.5
10083,2024-02-17 00:00:00,INV-10083-4,2,12.0
10083,2024-02-28 00:00:00,INV-10083-5,3,12.5
10084,2024-01-05 00:00:00,INV-10084-0,1,10.0
10084,2024-01-16 00:00:00,INV-10084-1,2,10.5
10084,2024-01-27 00:00:00,INV-10084-2,3,11.0
10084,2024-02-07 00:00:00,INV-10084-3,1,11.5
10084,2024-02-18 00:00:00,INV-10084-4,2,12.0
10084,2024-02-29 00:00:00,INV-10084-5,3,12.5
10085,2024-01-01 00:00:00,INV-10085-0,1,10.0
10085,2024-01-12 00:00:00,INV-10085-1,2,10.5
10085,2024-01-23 00:00:00,INV-10085-2,3,11.0
10085,2024-02-03 00:00:00,INV-10085-3,1,11.5
10085,2024-02-14 00:00:00,INV-10085-4,2,12.0
10085,2024-02-25 00:00:00,INV-10085-5,3,12.5
10086,2024-01-02 00:00:00,INV-10086-0,1,10.0
10086,2024-01-13 00:00:00,INV-10086-1,2,10.5
10086,2024-01-24 00:00:00,INV-10086-2,3,11.0
10086,2024-02-04 00:00:00,INV-10086-3,1,11.5
10086,2024-02-15 00:00:00,INV-10086-4,2,12.0
10086,2024-02-26 00:00:00,INV-10086-5,3,12.5
10087,2024-01-03 00:00:00,INV-10087-0,1,10.0
10087,2024-01-14 00:00:00,INV-10087-1,2,10.5
10087,2024-01-25 00:00:00,INV-10087-2,3,11.0
10087,2024-02-05 00:00:00,INV-10087-3,1,11.5
10087,2024-02-16 00:00:00,INV-10087-4,2,12.0
10087,2024-02-27 00:00:00,INV-10087-5,3,12.5
10088,2024-01-04 00:00:00,INV-10088-0,1,10.0
10088,2024-01-15 00:00:00,INV-10088-1,2,10.5
10088,2024-01-26 00:00:00,INV-10088-2,3,11.0
10088,2024-02-06 00:00:00,INV-10088-3,1,11.5
10088,2024-02-17 00:00:00,INV-10088-4,2,12.0
10088,2024-02-28 00:00:00,INV-10088-5,3,12.5
10089,2024-01-05 00:00:00,INV-10089-0,1,10.0
10089,2024-01-16 00:00:00,INV-10089-1,2,10.5
10089,2024-01-27 00:00:00,INV-10089-2,3,11.0
10089,2024-02-07 00:00:00,INV-10089-3,1,11.5
10089,2024-02-18 00:00:00,INV-10089-4,2,12.0
10089,2024-02-29 00:00:00,INV-10089-5,3,12.5
10090,2024-01-01 00:00:00,INV-10090-0,1,10.0
10090,2024-01-12 00:00:00,INV-10090-1,2,10.5
10090,2024-01-23 00:00:00,INV-10090-2,3,11.0
10090,2024-02-03 00:00:00,INV-10090-3,1,11.5
10090,2024-02-14 00:00:00,INV-10090-4,2,12.0
10090,2024-02-25 00:00:00,INV-10090-5,3,12.5
10091,2024-01-02 00:00:00,INV-10091-0,1,10.0
10091,2024-01-13 00:00:00,INV-10091-1,2,10.5
10091,2024-01-24 00:00:00,INV-10091-2,3,11.0
10091,2024-02-04 00:00:00,INV-10091-3,1,11.5
10091,2024-02-15 00:00:00,INV-10091-4,2,12.0
10091,2024-02-26 00:00:00,INV-10091-5,3,12.5
10092,2024-01-03 00:00:00,INV-10092-0,1,10.0
10092,2024-01-14 00:00:00,INV-10092-1,2,10.5
10092,2024-01-25 00:00:00,INV-10092-2,3,11.0
10092,2024-02-05 00:00:00,INV-10092-3,1,11.5
10092,2024-02-16 00:00:00,INV-10092-4,2,12.0
10092,2024-02-27 00:00:00,INV-10092-5,3,12.5
10093,2024-01-04 00:00:00,INV-10093-0,1,10.0
10093,2024-01-15 00:00:00,INV-10093-1,2,10.5
10093,2024-01-26 00:00:00,INV-10093-2,3,11.0
10093,2024-02-06 00:00:00,INV-10093-3,1,11.5
10093,2024-02-17 00:00:00,INV-10093-4,2,12.0
10093,2024-02-28 00:00:00,INV-10093-5,3,12.5
10094,2024-01-05 00:00:00,INV-10094-0,1,10.0
10094,2024-01-16 00:00:00,INV-10094-1,2,10.5
10094,2024-01-27 00:00:00,INV-10094-2,3,11.0
10094,2024-02-07 00:00:00,INV-10094-3,1,11.5
10094,2024-02-18 00:00:00,INV-10094-4,2,12.0
10094,2024-02-29 00:00:00,INV-10094-5,3,12.5
10095,2024-01-01 00:00:00,INV-10095-0,1,10.0
10095,2024-01-12 00:00:00,INV-10095-1,2,10.5
10095,2024-01-23 00:00:00,INV-10095-2,3,11.0
10095,2024-02-03 00:00:00,INV-10095-3,1,11.5
10095,2024-02-14 00:00:00,INV-10095-4,2,12.0
10095,2024-02-25 00:00:00,INV-10095-5,3,12.5
10096,2024-01-02 00:00:00,INV-10096-0,1,10.0
10096,2024-01-13 00:00:00,INV-10096-1,2,10.5
10096,2024-01-24 00:00:00,INV-10096-2,3,11.0
10096,2024-02-04 00:00:00,INV-10096-3,1,11.5
10096,2024-02-15 00:00:00,INV-10096-4,2,12.0
10096,2024-02-26 00:00:00,INV-10096-5,3,12.5
10097,2024-01-03 00:00:00,INV-10097-0,1,10.0
10097,2024-01-14 00:00:00,INV-10097-1,2,10.5
10097,2024-01-25 00:00:00,INV-10097-2,3,11.0
10097,2024-02-05 00:00:00,INV-10097-3,1,11.5
10097,2024-02-16 00:00:00,INV-10097-4,2,12.0
10097,2024-02-27 00:00:00,INV-10097-5,3,12.5
10098,2024-01-04 00:00:00,INV-10098-0,1,10.0
10098,2024-01-15 00:00:00,INV-10098-1,2,10.5
10098,2024-01-26 00:00:00,INV-10098-2,3,11.0
10098,2024-02-06 00:00:00,INV-10098-3,1,11.5
10098,2024-02-17 00:00:00,INV-10098-4,2,12.0
10098,2024-02-28 00:00:00,INV-10098-5,3,12.5
10099,2024-01-05 00:00:00,INV-10099-0,1,10.0
10099,2024-01-16 00:00:00,INV-10099-1,2,10.5
10099,2024-01-27 00:00:00,INV-10099-2,3,11.0
10099,2024-02-07 00:00:00,INV-10099-3,1,11.5
10099,2024-02-18 00:00:00,INV-10099-4,2,12.0
10099,2024-02-29 00:00:00,INV-10099-5,3,12.5
10100,2024-01-01 00:00:00,INV-10100-0,1,10.0
10100,2024-01-12 00:00:00,INV-10100-1,2,10.5
10100,2024-01-23 00:00:00,INV-10100-2,3,11.0
10100,2024-02-03 00:00:00,INV-10100-3,1,11.5
10100,2024-02-14 00:00:00,INV-10100-4,2,12.0
10100,2024-02-25 00:00:00,INV-10100-5,3,12.5
10101,2024-01-02 00:00:00,INV-10101-0,1,10.0
10101,2024-01-13 00:00:00,INV-10101-1,2,10.5
10101,2024-01-24 00:00:00,INV-10101-2,3,11.0
10101,2024-02-04 00:00:00,INV-10101-3,1,11.5
10101,2024-02-15 00:00:00,INV-10101-4,2,12.0
10101,2024-02-26 00:00:00,INV-10101-5,3,12.5
10102,2024-01-03 00:00:00,INV-10102-0,1,10.0
10102,2024-01-14 00:00:00,INV-10102-1,2,10.5
10102,2024-01-25 00:00:00,INV-10102-2,3,11.0
10102,2024-02-05 00:00:00,INV-10102-3,1,11.5
10102,2024-02-16 00:00:00,INV-10102-4,2,12.0
10102,2024-02-27 00:00:00,INV-10102-5,3,12.5
10103,2024-01-04 00:00:00,INV-10103-0,1,10.0
10103,2024-01-15 00:00:00,INV-10103-1,2,10.5
10103,2024-01-26 00:00:00,INV-10103-2,3,11.0
10103,2024-02-06 00:00:00,INV-10103-3,1,11.5
10103,2024-02-17 00:00:00,INV-10103-4,2,12.0
10103,2024-02-28 00:00:00,INV-10103-5,3,12.5
10104,2024-01-05 00:00:00,INV-10104-0,1,10.0
10104,2024-01-16 00:00:00,INV-10104-1,2,10.5
10104,2024-01-27 00:00:00,INV-10104-2,3,11.0
10104,2024-02-07 00:00:00,INV-10104-3,1,11.5
10104,2024-02-18 00:00:00,INV-10104-4,2,12.0
10104,2024-02-29 00:00:00,INV-10104-5,3,12.5
10105,2024-01-01 00:00:00,INV-10105-0,1,10.0
10105,2024-01-12 00:00:00,INV-10105-1,2,10.5
10105,2024-01-23 00:00:00,INV-10105-2,3,11.0
10105,2024-02-03 00:00:00,INV-10105-3,1,11.5
10105,2024-02-14 00:00:00,INV-10105-4,2,12.0
10105,2024-02-25 00:00:00,INV-10105-5,3,12.5
10106,2024-01-02 00:00:00,INV-10106-0,1,10.0
10106,2024-01-13 00:00:00,INV-10106-1,2,10.5
10106,2024-01-24 00:00:00,INV-10106-2,3,11.0
10106,2024-02-04 00:00:00,INV-10106-3,1,11.5
10106,2024-02-15 00:00:00,INV-10106-4,2,12.0
10106,2024-02-26 00:00:00,INV-10106-5,3,12.5
10107,2024-01-03 00:00:00,INV-10107-0,1,10.0
10107,2024-01-14 00:00:00,INV-10107-1,2,10.5
10107,2024-01-25 00:00:00,INV-10107-2,3,11.0
10107,2024-02-05 00:00:00,INV-10107-3,1,11.5
10107,2024-02-16 00:00:00,INV-10107-4,2,12.0
10107,2024-02-27 00:00:00,INV-10107-5,3,12.5
10108,2024-01-04 00:00:00,INV-10108-0,1,10.0
10108,2024-01-15 00:00:00,INV-10108-1,2,10.5
10108,2024-01-26 00:00:00,INV-10108-2,3,11.0
10108,2024-02-06 00:00:00,INV-10108-3,1,11.5
10108,2024-02-17 00:00:00,INV-10108-4,2,12.0
10108,2024-02-28 00:00:00,INV-10108-5,3,12.5
10109,2024-01-05 00:00:00,INV-10109-0,1,10.0
10109,2024-01-16 00:00:00,INV-10109-1,2,10.5
10109,2024-01-27 00:00:00,INV-10109-2,3,11.0
10109,2024-02-07 00:00:00,INV-10109-3,1,11.5
10109,2024-02-18 00:00:00,INV-10109-4,2,12.0
10109,2024-02-29 00:00:00,INV-10109-5,3,12.5
10110,2024-01-01 00:00:00,INV-10110-0,1,10.0
10110,2024-01-12 00:00:00,INV-10110-1,2,10.5
10110,2024-01-23 00:00:00,INV-10110-2,3,11.0
10110,2024-02-03 00:00:00,INV-10110-3,1,11.5
10110,2024-02-14 00:00:00,INV-10110-4,2,12.0
10110,2024-02-25 00:00:00,INV-10110-5,3,12.5
10111,2024-01-02 00:00:00,INV-10111-0,1,10.0
10111,2024-01-13 00:00:00,INV-10111-1,2,10.5
10111,2024-01-24 00:00:00,INV-10111-2,3,11.0
10111,2024-02-04 00:00:00,INV-10111-3,1,11.5
10111,2024-02-15 00:00:00,INV-10111-4,2,12.0
10111,2024-02-26 00:00:00,INV-10111-5,3,12.5
10112,2024-01-03 00:00:00,INV-10112-0,1,10.0
10112,2024-01-14 00:00:00,INV-10112-1,2,10.5
10112,2024-01-25 00:00:00,INV-10112-2,3,11.0
10112,2024-02-05 00:00:00,INV-10112-3,1,11.5
10112,2024-02-16 00:00:00,INV-10112-4,2,12.0
10112,2024-02-27 00:00:00,INV-10112-5,3,12.5
10113,2024-01-04 00:00:00,INV-10113-0,1,10.0
10113,2024-01-15 00:00:00,INV-10113-1,2,10.5
10113,2024-01-26 00:00:00,INV-10113-2,3,11.0
10113,2024-02-06 00:00:00,INV-10113-3,1,11.5
10113,2024-02-17 00:00:00,INV-10113-4,2,12.0
10113,2024-02-28 00:00:00,INV-10113-5,3,12.5
10114,2024-01-05 00:00:00,INV-10114-0,1,10.0
10114,2024-01-16 00:00:00,INV-10114-1,2,10.5
10114,2024-01-27 00:00:00,INV-10114-2,3,11.0
10114,2024-02-07 00:00:00,INV-10114-3,1,11.5
10114,2024-02-18 00:00:00,INV-10114-4,2,12.0
10114,2024-02-29 00:00:00,INV-10114-5,3,12.5
10115,2024-01-01 00:00:00,INV-10115-0,1,10.0
10115,2024-01-12 00:00:00,INV-10115-1,2,10.5
10115,2024-01-23 00:00:00,INV-10115-2,3,11.0
10115,2024-02-03 00:00:00,INV-10115-3,1,11.5
10115,2024-02-14 00:00:00,INV-10115-4,2,12.0
10115,2024-02-25 00:00:00,INV-10115-5,3,12.5
10116,2024-01-02 00:00:00,INV-10116-0,1,10.0
10116,2024-01-13 00:00:00,INV-10116-1,2,10.5
10116,2024-01-24 00:00:00,INV-10116-2,3,11.0
10116,2024-02-04 00:00:00,INV-10116-3,1,11.5
10116,2024-02-15 00:00:00,INV-10116-4,2,12.0
10116,2024-02-26 00:00:00,INV-10116-5,3,12.5
10117,2024-01-03 00:00:00,INV-10117-0,1,10.0
10117,2024-01-14 00:00:00,INV-10117-1,2,10.5
10117,2024-01-25 00:00:00,INV-10117-2,3,11.0
10117,2024-02-05 00:00:00,INV-10117-3,1,11.5
10117,2024-02-16 00:00:00,INV-10117-4,2,12.0
10117,2024-02-27 00:00:00,INV-10117-5,3,12.5
10118,2024-01-04 00:00:00,INV-10118-0,1,10.0
10118,2024-01-15 00:00:00,INV-10118-1,2,10.5
10118,2024-01-26 00:00:00,INV-10118-2,3,11.0
10118,2024-02-06 00:00:00,INV-10118-3,1,11.5
10118,2024-02-17 00:00:00,INV-10118-4,2,12.0
10118,2024-02-28 00:00:00,INV-10118-5,3,12.5
10119,2024-01-05 00:00:00,INV-10119-0,1,10.0
10119,2024-01-16 00:00:00,INV-10119-1,2,10.5
10119,2024-01-27 00:00:00,INV-10119-2,3,11.0
10119,2024-02-07 00:00:00,INV-10119-3,1,11.5
10119,2024-02-18 00:00:00,INV-10119-4,2,12.0
10119,2024-02-29 00:00:00,INV-10119-5,3,12.5
10120,2024-01-01 00:00:00,INV-10120-0,1,10.0
10120,2024-01-12 00:00:00,INV-10120-1,2,10.5
10120,2024-01-23 00:00:00,INV-10120-2,3,11.0
10120,2024-02-03 00:00:00,INV-10120-3,1,11.5
10120,2024-02-14 00:00:00,INV-10120-4,2,12.0
10120,2024-02-25 00:00:00,INV-10120-5,3,12.5
10121,2024-01-02 00:00:00,INV-10121-0,1,10.0
10121,2024-01-13 00:00:00,INV-10121-1,2,10.5
10121,2024-01-24 00:00:00,INV-10121-2,3,11.0
10121,2024-02-04 00:00:00,INV-10121-3,1,11.5
10121,2024-02-15 00:00:00,INV-10121-4,2,12.0
10121,2024-02-26 00:00:00,INV-10121-5,3,12.5
10122,2024-01-03 00:00:00,INV-10122-0,1,10.0
10122,2024-01-14 00:00:00,INV-10122-1,2,10.5
10122,2024-01-25 00:00:00,INV-10122-2,3,11.0
10122,2024-02-05 00:00:00,INV-10122-3,1,11.5
10122,2024-02-16 00:00:00,INV-10122-4,2,12.0
10122,2024-02-27 00:00:00,INV-10122-5,3,12.5
10123,2024-01-04 00:00:00,INV-10123-0,1,10.0
10123,2024-01-15 00:00:00,INV-10123-1,2,10.5
10123,2024-01-26 00:00:00,INV-10123-2,3,11.0
10123,2024-02-06 00:00:00,INV-10123-3,1,11.5
10123,2024-02-17 00:00:00,INV-10123-4,2,12.0
10123,2024-02-28 00:00:00,INV-10123-5,3,12.5
10124,2024-01-05 00:00:00,INV-10124-0,1,10.0
10124,2024-01-16 00:00:00,INV-10124-1,2,10.5
10124,2024-01-27 00:00:00,INV-10124-2,3,11.0
10124,2024-02-07 00:00:00,INV-10124-3,1,11.5
10124,2024-02-18 00:00:00,INV-10124-4,2,12.0
10124,2024-02-29 00:00:00,INV-10124-5,3,12.5
10125,2024-01-01 00:00:00,INV-10125-0,1,10.0
10125,2024-01-12 00:00:00,INV-10125-1,2,10.5
10125,2024-01-23 00:00:00,INV-10125-2,3,11.0
10125,2024-02-03 00:00:00,INV-10125-3,1,11.5
10125,2024-02-14 00:00:00,INV-10125-4,2,12.0
10125,2024-02-25 00:00:00,INV-10125-5,3,12.5
10126,2024-01-02 00:00:00,INV-10126-0,1,10.0
10126,2024-01-13 00:00:00,INV-10126-1,2,10.5
10126,2024-01-24 00:00:00,INV-10126-2,3,11.0
10126,2024-02-04 00:00:00,INV-10126-3,1,11.5
10126,2024-02-15 00:00:00,INV-10126-4,2,12.0
10126,2024-02-26 00:00:00,INV-10126-5,3,12.5
10127,2024-01-03 00:00:00,INV-10127-0,1,10.0
10127,2024-01-14 00:00:00,INV-10127-1,2,10.5
10127,2024-01-25 00:00:00,INV-10127-2,3,11.0
10127,2024-02-05 00:00:00,INV-10127-3,1,11.5
10127,2024-02-16 00:00:00,INV-10127-4,2,12.0
10127,2024-02-27 00:00:00,INV-10127-5,3,12.5
10128,2024-01-04 00:00:00,INV-10128-0,1,10.0
10128,2024-01-15 00:00:00,INV-10128-1,2,10.5
10128,2024-01-26 00:00:00,INV-10128-2,3,11.0
10128,2024-02-06 00:00:00,INV-10128-3,1,11.5
10128,2024-02-17 00:00:00,INV-10128-4,2,12.0
10128,2024-02-28 00:00:00,INV-10128-5,3,12.5
10129,2024-01-05 00:00:00,INV-10129-0,1,10.0
10129,2024-01-16 00:00:00,INV-10129-1,2,10.5
10129,2024-01-27 00:00:00,INV-10129-2,3,11.0
10129,2024-02-07 00:00:00,INV-10129-3,1,11.5
10129,2024-02-18 00:00:00,INV-10129-4,2,12.0
10129,2024-02-29 00:00:00,INV-10129-5,3,12.5
10130,2024-01-01 00:00:00,INV-10130-0,1,10.0
10130,2024-01-12 00:00:00,INV-10130-1,2,10.5
10130,2024-01-23 00:00:00,INV-10130-2,3,11.0
10130,2024-02-03 00:00:00,INV-10130-3,1,11.5
10130,2024-02-14 00:00:00,INV-10130-4,2,12.0
10130,2024-02-25 00:00:00,INV-10130-5,3,12.5
10131,2024-01-02 00:00:00,INV-10131-0,1,10.0
10131,2024-01-13 00:00:00,INV-10131-1,2,10.5
10131,2024-01-24 00:00:00,INV-10131-2,3,11.0
10131,2024-02-04 00:00:00,INV-10131-3,1,11.5
10131,2024-02-15 00:00:00,INV-10131-4,2,12.0
10131,2024-02-26 00:00:00,INV-10131-5,3,12.5
10132,2024-01-03 00:00:00,INV-10132-0,1,10.0
10132,2024-01-14 00:00:00,INV-10132-1,2,10.5
10132,2024-01-25 00:00:00,INV-10132-2,3,11.0
10132,2024-02-05 00:00:00,INV-10132-3,1,11.5
10132,2024-02-16 00:00:00,INV-10132-4,2,12.0
10132,2024-02-27 00:00:00,INV-10132-5,3,12.5
10133,2024-01-04 00:00:00,INV-10133-0,1,10.0
10133,2024-01-15 00:00:00,INV-10133-1,2,10.5
10133,2024-01-26 00:00:00,INV-10133-2,3,11.0
10133,2024-02-06 00:00:00,INV-10133-3,1,11.5
10133,2024-02-17 00:00:00,INV-10133-4,2,12.0
10133,2024-02-28 00:00:00,INV-10133-5,3,12.5
10134,2024-01-05 00:00:00,INV-10134-0,1,10.0
10134,2024-01-16 00:00:00,INV-10134-1,2,10.5
10134,2024-01-27 00:00:00,INV-10134-2,3,11.0
10134,2024-02-07 00:00:00,INV-10134-3,1,11.5
10134,2024-02-18 00:00:00,INV-10134-4,2,12.0
10134,2024-02-29 00:00:00,INV-10134-5,3,12.5
10135,2024-01-01 00:00:00,INV-10135-0,1,10.0
10135,2024-01-12 00:00:00,INV-10135-1,2,10.5
10135,2024-01-23 00:00:00,INV-10135-2,3,11.0
10135,2024-02-03 00:00:00,INV-10135-3,1,11.5
10135,2024-02-14 00:00:00,INV-10135-4,2,12.0
10135,2024-02-25 00:00:00,INV-10135-5,3,12.5
10136,2024-01-02 00:00:00,INV-10136-0,1,10.0
10136,2024-01-13 00:00:00,INV-10136-1,2,10.5
10136,2024-01-24 00:00:00,INV-10136-2,3,11.0
10136,2024-02-04 00:00:00,INV-10136-3,1,11.5
10136,2024-02-15 00:00:00,INV-10136-4,2,12.0
10136,2024-02-26 00:00:00,INV-10136-5,3,12.5
10137,2024-01-03 00:00:00,INV-10137-0,1,10.0
10137,2024-01-14 00:00:00,INV-10137-1,2,10.5
10137,2024-01-25 00:00:00,INV-10137-2,3,11.0
10137,2024-02-05 00:00:00,INV-10137-3,1,11.5
10137,2024-02-16 00:00:00,INV-10137-4,2,12.0
10137,2024-02-27 00:00:00,INV-10137-5,3,12.5
10138,2024-01-04 00:00:00,INV-10138-0,1,10.0
10138,2024-01-15 00:00:00,INV-10138-1,2,10.5
10138,2024-01-26 00:00:00,INV-10138-2,3,11.0
10138,2024-02-06 00:00:00,INV-10138-3,1,11.5
10138,2024-02-17 00:00:00,INV-10138-4,2,12.0
10138,2024-02-28 00:00:00,INV-10138-5,3,12.5
10139,2024-01-05 00:00:00,INV-10139-0,1,10.0
10139,2024-01-16 00:00:00,INV-10139-1,2,10.5
10139,2024-01-27 00:00:00,INV-10139-2,3,11.0
10139,2024-02-07 00:00:00,INV-10139-3,1,11.5
10139,2024-02-18 00:00:00,INV-10139-4,2,12.0
10139,2024-02-29 00:00:00,INV-10139-5,3,12.5
10140,2024-01-01 00:00:00,INV-10140-0,1,10.0
10140,2024-01-12 00:00:00,INV-10140-1,2,10.5
10140,2024-01-23 00:00:00,INV-10140-2,3,11.0
10140,2024-02-03 00:00:00,INV-10140-3,1,11.5
10140,2024-02-14 00:00:00,INV-10140-4,2,12.0
10140,2024-02-25 00:00:00,INV-10140-5,3,12.5
10141,2024-01-02 00:00:00,INV-10141-0,1,10.0
10141,2024-01-13 00:00:00,INV-10141-1,2,10.5
10141,2024-01-24 00:00:00,INV-10141-2,3,11.0
10141,2024-02-04 00:00:00,INV-10141-3,1,11.5
10141,2024-02-15 00:00:00,INV-10141-4,2,12.0
10141,2024-02-26 00:00:00,INV-10141-5,3,12.5
10142,2024-01-03 00:00:00,INV-10142-0,1,10.0
10142,2024-01-14 00:00:00,INV-10142-1,2,10.5
10142,2024-01-25 00:00:00,INV-10142-2,3,11.0
10142,2024-02-05 00:00:00,INV-10142-3,1,11.5
10142,2024-02-16 00:00:00,INV-10142-4,2,12.0
10142,2024-02-27 00:00:00,INV-10142-5,3,12.5
10143,2024-01-04 00:00:00,INV-10143-0,1,10.0
10143,2024-01-15 00:00:00,INV-10143-1,2,10.5
10143,2024-01-26 00:00:00,INV-10143-2,3,11.0
10143,2024-02-06 00:00:00,INV-10143-3,1,11.5
10143,2024-02-17 00:00:00,INV-10143-4,2,12.0
10143,2024-02-28 00:00:00,INV-10143-5,3,12.5
10144,2024-01-05 00:00:00,INV-10144-0,1,10.0
10144,2024-01-16 00:00:00,INV-10144-1,2,10.5
10144,2024-01-27 00:00:00,INV-10144-2,3,11.0
10144,2024-02-07 00:00:00,INV-10144-3,1,11.5
10144,2024-02-18 00:00:00,INV-10144-4,2,12.0
10144,2024-02-29 00:00:00,INV-10144-5,3,12.5
10145,2024-01-01 00:00:00,INV-10145-0,1,10.0
10145,2024-01-12 00:00:00,INV-10145-1,2,10.5
10145,2024-01-23 00:00:00,INV-10145-2,3,11.0
10145,2024-02-03 00:00:00,INV-10145-3,1,11.5
10145,2024-02-14 00:00:00,INV-10145-4,2,12.0
10145,2024-02-25 00:00:00,INV-10145-5,3,12.5
10146,2024-01-02 00:00:00,INV-10146-0,1,10.0
10146,2024-01-13 00:00:00,INV-10146-1,2,10.5
10146,2024-01-24 00:00:00,INV-10146-2,3,11.0
10146,2024-02-04 00:00:00,INV-10146-3,1,11.5
10146,2024-02-15 00:00:00,INV-10146-4,2,12.0
10146,2024-02-26 00:00:00,INV-10146-5,3,12.5
10147,2024-01-03 00:00:00,INV-10147-0,1,10.0
10147,2024-01-14 00:00:00,INV-10147-1,2,10.5
10147,2024-01-25 00:00:00,INV-10147-2,3,11.0
10147,2024-02-05 00:00:00,INV-10147-3,1,11.5
10147,2024-02-16 00:00:00,INV-10147-4,2,12.0
10147,2024-02-27 00:00:00,INV-10147-5,3,12.5
10148,2024-01-04 00:00:00,INV-10148-0,1,10.0
10148,2024-01-15 00:00:00,INV-10148-1,2,10.5
10148,2024-01-26 00:00:00,INV-10148-2,3,11.0
10148,2024-02-06 00:00:00,INV-10148-3,1,11.5
10148,2024-02-17 00:00:00,INV-10148-4,2,12.0
10148,2024-02-28 00:00:00,INV-10148-5,3,12.5
10149,2024-01-05 00:00:00,INV-10149-0,1,10.0
10149,2024-01-16 00:00:00,INV-10149-1,2,10.5
10149,2024-01-27 00:00:00,INV-10149-2,3,11.0
10149,2024-02-07 00:00:00,INV-10149-3,1,11.5
10149,2024-02-18 00:00:00,INV-10149-4,2,12.0
10149,2024-02-29 00:00:00,INV-10149-5,3,12.5
10150,2024-01-01 00:00:00,INV-10150-0,1,10.0
10150,2024-01-12 00:00:00,INV-10150-1,2,10.5
10150,2024-01-23 00:00:00,INV-10150-2,3,11.0
10150,2024-02-03 00:00:00,INV-10150-3,1,11.5
10150,2024-02-14 00:00:00,INV-10150-4,2,12.0
10150,2024-02-25 00:00:00,INV-10150-5,3,12.5
